835230928406528005,ElJuanpaZurita
766470843710992384,CNCOmusic
883141566147080192,VERDE70oficial
817127052860014592,Rubiu5
767403904413929476,JoseAguilaM21
767731567338946560,RADIOGITANA
767731567338946560,MarquesMusica
838874397595340800,vipringd
833907874409619456,LassoGuillermo
833907874409619456,CesarMongeO
764134844343455744,ElJuanpaZurita
767871079012528128,fertufin10
817824066581184513,Avelino_Guillen
817824066581184513,elcomercio
773373347442876416,FEFecuador
823952942306889729,SaveChildrenPE
762521073615249408,rogerfederer
762078257328054272,villalobossebas
824987350027665408,IESSHTMC
815649820702633984,JoelnaticasGYE
815649820702633984,itsjoelpimentel
815649820702633984,edsheeran
845657799539470336,DnaGlobalEvents
815223811347886080,navasveracesar
844741278218694656,Coach_Elrod
824347293549809667,navasveracesar
772877270633578497,coppianocinthya
814265584737075200,ecuainm
829337924277792774,ChrisCuomo
829337924277792774,Lawrence
829337924277792774,maddow
829337924277792774,SRuhle
829337924277792774,JoyAnnReid
829337924277792774,jaketapper
829337924277792774,chucktodd
829337924277792774,SenSchumer
829337924277792774,SenFranken
829337924277792774,timkaine
823256867229073416,coreypitachavez
826559577701416961,albertoplaza
826559577701416961,marielaviteri
838953158139334656,LVon_Trier
843502358311124992,politikcorrecta
763578881634889728,Fexpocruz
763578881634889728,ken_y_official
763578881634889728,kennylovers
763578881634889728,KennyLoversBol
763578881634889728,KennyLoversEcu
817002871032057857,DiarioExtraEc
821942181388808192,360GradosEc
812715351557410816,ppkamigo
823712218231558145,LassoGuillermo
834002187982344193,mashijuancarlos
834002187982344193,MashiRafael
834002187982344193,JorgeGlas
823911661513883650,carlosvives
823911661513883650,RadioElite1027
832977877704470528,ecuainm
775145024057122816,RedObservadores
813403102132965376,BarcelonaSCweb
816967523702870016,kerlyGarcaSnche
816967523702870016,JenniferRamon1
816967523702870016,mariorubencal
816967523702870016,Majito_ih
816967523702870016,mariuximECTV
816967523702870016,Alex_mora_moya
760917968930955264,edithtapia25
760917968930955264,rodgonzalezl
827219637955764225,ecuainm
811198174916292608,AquiyAhoraATV
841728043194408961,MemorialFm
841343006666022913,internetsociety
835871130233753601,Lenin
835871130233753601,virgiliohernand
814995178117353472,RamonaBaque
772970065838891008,MaykelOficial
823739177464373249,johnnyorlando
823739177464373249,Apple
765623333144694785,Harry_Styles
828055792330932224,AlanGarciaPeru
828055792330932224,JorgeDCG
828055792330932224,Mauriciomulder
828055792330932224,JVelasquezQ
826122276961714176,CaracolMedellin
826122276961714176,CaracolRadio
884520301614313472,gestor_loja
773652069471416321,ChinoyAdolfo
773652069471416321,Studio92
763182017177591809,MashiRafael
763182017177591809,maferegas
763182017177591809,bloglibrecuador
763182017177591809,friega_again
763182017177591809,Molitv
763182017177591809,Pauli8g
763182017177591809,Santcoca
820607505852235779,YouTube
837124352705462272,GabrielaGuzmanV
847332920079425537,lenaychantelle
847332920079425537,GermanGarmendia
845321430858379264,SNP_Peru
845321430858379264,naval_peru
836001315490791424,OYELAZONACODER
773323054466338816,onemichile
844619969035948034,LaurenJauregui
769999359555596295,alfredoguzmn12
770055723971674112,IDV_EC
770055723971674112,BarcelonaSCweb
821406878722883584,AbrahamMateoMus
821406878722883584,fchamx
821406878722883584,showcasemx
840181312656941056,KaritoJazz
819694643248070657,elchiringuitotv
819694643248070657,cristobalsoria
828673854738460673,elcomerciocom
828673854738460673,utpl
831736481928593408,GomezByron2
829138839121838081,fzavalal
829138839121838081,Phill_Butters
833717747469189120,JuanPabloPozoB
833717747469189120,cnegobec
826178686214774784,LeoBerrezueta
826779768356012032,rcristal870AM
826779768356012032,PacoMoncayo
765728540952236032,willaxtv
840398644230610945,MyendeSiyabonga
834551588337381376,RadioMorena
828775068549468160,OficialYuri
828775068549468160,ladygaga
824951333287505920,MashiRafael
830421148236148741,PSocialistaEc
830421148236148741,firachimos
841464467913396224,AsambleaEcuador
819692273428480001,CNNEE
767194522828832768,dvicioficial
767194522828832768,radioholaecua
767194522828832768,franklinrivero
767194522828832768,SonyMusicEC
767194522828832768,Dvicio_Ecuador
823243694446903297,CNELoja
823243694446903297,susana_du
884864333582397441,repostapp
764246724663734272,ecu911sambo
811634107247640577,LuzSalgado_R
826944128344690688,ecuainm
775839628104466432,johncar16266859
825122730299232256,IDV_EC
825122730299232256,UCatolicaEC
842498707618775044,sergiosacoto
819256947207786496,ObrasQuito
767164961156202497,DANIELPAEZMusic
767164961156202497,radioholaecua
767164961156202497,ClubDanielPaez
831238781315342336,ecuainm
763361736443498497,LGUS
763361736443498497,LGMexico
763361736443498497,LivingLG
763361736443498497,LGEcuador
834911547990372357,IntiNetwork
834247632092553217,ElJuanpaZurita
824423288185225218,lopezgilalvaro
846108998294290433,AndyLarriva
883518453054717952,GiaBaldeon
822203912887353344,MashiRafael
817430835380961280,ecuainm
826869490436734977,christophervele
883273563268100096,RequenaCNN
883273563268100096,alejandraoraa
883273563268100096,EliperezCNN
883273563268100096,cafecnn
833564697584685057,cnegobec
833564697584685057,JuanPabloPozoB
846088273181265920,CTEcuador
846088273181265920,Salud_CZ5
765532210078384128,villalobossebas
767910278705143808,LauraPausini
767910278705143808,SimilaresTourEC
773906074680209409,MamitipsPeru
773906074680209409,NutricionPeru
766425066561212417,ZamoraFutbolC
766425066561212417,BarcelonaSCweb
840593736400809984,MashiRafael
827705944482127873,elcomerciocom
827705944482127873,ABCDeportes
827705944482127873,IDV_EC
827705944482127873,CONMEBOL
811907686891655168,BarcelonaSCweb
811907686891655168,DeporteTA
811907686891655168,teleamazonasec
811907686891655168,CIRCULOuio
811907686891655168,ParolerosEC
774275664480464896,Concejala_Karen
829108777039323143,RTS_CombateEc
811745445634568193,BarcelonaSCweb
811745445634568193,ATLETICONACION6
811745445634568193,EdelpOficial
811745445634568193,Junior_B_S_C
884999937573965830,oz_football
840258099101499393,DnaGlobalEvents
826401560850726912,Aucas45
826401560850726912,la45armagedon
840332766315204608,ECU911Loja
773306722731565056,TheMattEspinosa
834114143829520385,ElJuanpaZurita
827858137344532480,TennisArraya
827858137344532480,Tenisalmaximo
776166470464208896,dsprocel
776166470464208896,EducacionZ1_Ec
776166470464208896,TVNCanal
821099806546427904,vamosjuntos_la
821099806546427904,nelcabreraNTS
825368914460827649,RsSoledas
761909451523784704,Calle13Original
774794048519503873,ORLPride
774794048519503873,Ashlyn_Harris
832364139515375618,Lenin
832364139515375618,marcelaguinaga
832364139515375618,viviana_bonilla
832364139515375618,ppsesa
832364139515375618,AdrianaMiosotty
832364139515375618,MashiRafael
840793675730939905,LassoGuillermo
774337834710806532,ricardobonifaz
813132679222882304,DIRECTVEcuador
839191927111172103,LuzSalgado_R
839191927111172103,vozdelatierra
839191927111172103,yonhy_lescano
839833238126350336,BustosEstelita
839833238126350336,fedepariona
839833238126350336,BankadaFP
839833238126350336,KenjiFujimoriH
839920351492591616,MineduPeru
839969603224797187,martu_owo
839620499516899328,NicolasMaduro
839620499516899328,unasur
839620499516899328,CELAC
839620499516899328,ppkamigo
840281844633481217,RoEnLaRed
840349635407413248,SantaFe
841296429264052225,kingsmanway
841337918115459073,SevillaRoque
841491337803362304,AndresStyle420
842049260296278017,Lenin
842722007598948352,Lenin
842767982149468163,Senamhiperu
843129998995341313,40GlobalShow
843129998995341313,TonyAguilarOfi
843738510775476224,SuperJames526
824036792064208896,MashiRafael
843488604131414016,Darklekiller_YT
844376729556844549,arangitoGol
844988224615464965,alvaradorosana
845110937552146432,xbroknheartsgox
845267678352814080,diegooquendo
845365237016662016,RioRomamx
761312027864207360,britneyspears
761337675358019585,justinbieber
761337675358019585,djsnake
761271568978866182,silvitabuendia
761271568978866182,FrancisGuthler
761410155267428356,JorgeAlban10
761632922764009473,35PAIS
761733913458843648,RodriguezPancho
761726014099718144,Pedro_Olaechea
761726014099718144,canalN_
761726014099718144,Mauriciomulder
761960509407162368,SociosBSC
762084852397113344,mangelrogel
754137713763287040,amr_cix
754137713763287040,JuanCBQp
754137713763287040,KarinaBeteta01
762322421022154752,TheChipi
763174066777886720,MashiRafael
763461152592498688,BarcelonaSCweb
763055860809658368,LozaMelissa
763055860809658368,rodgonzalezl
763561741380882432,PoliciaEcuador
655767187748200448,CSEmelec
655767187748200448,emelec
655767187748200448,humbertoemelec
764103836097245185,EAyalaMora
764103836097245185,uasbecuador
764103836097245185,YachayTech
764252993462165504,leopoldolopez
764677858182692864,CristhianJCO
764677858182692864,maluma
764837204183158784,ClaroEcua
764979223681458176,MelissaPeschier
764979223681458176,fiosifuen
765207710816149505,carolaparada
765197950289059840,UCatolicaEC
765319655128981505,Thomaslaw92
765346551329939461,atvpe
765397396025122816,lesliefruto
765677254596759554,abocajarroperu
765677254596759554,canalN_
766062353226076160,Sutiymi
766121669685547008,cabify_ecuador
766460253286326272,TVSamarillo
766460253286326272,JoelAlvarado93
766460253286326272,christian_bsc31
685474778141081601,AriellaFerrera
767323510574288896,onedirection
768120765606572032,Pabellon_M
768194883110699008,LollyDaskal
768194883110699008,RichSimmondsZA
768302241300094976,BonitaAngelique
768447945486327808,larepublica_pe
768447945486327808,LuisEspinozaCa2
768544704698978305,Mary_Kawaii254
769016674011971585,healysvxdka
769273948177563648,CynthiaViteri6
769273948177563648,NicolasMaduro
769312448713256960,facebook
769163691275067392,montinessa
769163691275067392,enosms
769163691275067392,rafaejose3
769163691275067392,jah_ebooks
769163691275067392,Soniagrolla
769163691275067392,mariamedinacas2
769545241003196416,Flaiguana
765686520946778112,mangelrogel
769727283527577600,CarlosJRubiofm
769727283527577600,katadelcastillo
769727283527577600,AlejandroSanz
769900104262094849,10sBalls_com
769919877419261952,LauraPausini
769960559810936836,JoseLuisCordov6
770145476490387456,G_Eazy
770279186514587648,VansWarpedTour
770352224136466432,AlanGarciaPeru
770442008120942592,mafe_quimbayo
772896251482365952,congresoperu
772856704933457920,glaveanton
772856704933457920,nicmit
772856704933457920,hannakaren22
772856704933457920,glaaaaabon
772856704933457920,LiaUse
772856704933457920,XJulieta
773108128682573824,padelriol
773108128682573824,gomezrpp
773190102965256193,SheratonQuito
774069282867060736,maitemarquez28
774534090120888320,CocaCola_es
774534090120888320,TonyAguilarOfi
775049143144226816,SoyAli_
775049143144226816,alphabetfreddy
775046810255626241,Evaluacion_Ec
775046810255626241,RedMaestrxsEC
776095784651657217,ITSJEREMYSCOTT
775779149583642624,EvilDrums
776259001709305856,AddictedDoblas
776401100157050880,TatianaAstengoB
776477952934547456,tribunaoesteBSC
776477952934547456,BarcelonaSCweb
776477952934547456,panchocevallosv
776477952934547456,AlfaroMoreno
776549494880145408,AdryMMP
776549494880145408,rodmedi12
776549494880145408,erickvegas4u
776549494880145408,Baby_Pauly_
776549494880145408,Silviadomi22G
734892154955370497,AbrahamMateoMus
776889055581642752,isaacwhitetv
777324105901207555,echeverriasandy
777899035625742336,JulianaOxenford
777899035625742336,Mimp_Peru
777899035625742336,Minsa_Peru
777899035625742336,MecheAF
777959370621612032,lolacomica
627519683760123904,DilrubaLees
627519683760123904,ImAnaBar
627519683760123904,AdryMMP
627519683760123904,GualuCL
627519683760123904,bovb51
627519683760123904,Kimberlynh24
627519683760123904,LiaUse
627519683760123904,thevolves
627519683760123904,HAZELTAZZZ
627519683760123904,SoyYoCELEST
778029880218976256,Marcuilas
778029880218976256,larepublica_pe
811001188791545856,FreddX_JaraR
811387325330681856,AndNaranjo8
811429891069644800,anapaulfranco
810591024452161536,PoliciaPeru
811517752024371200,lovingmykookie
811653181302308864,Alejandra211073
811653181302308864,SergioA60798547
811653181302308864,ynunmr
811653181302308864,luisrg01
811653181302308864,mineearo
811653181302308864,Lapinou1841
811653181302308864,RoaYovanny
811653181302308864,limpamax
811984735635439616,MunicipioQuito
811984735635439616,MauricioRodasEC
812054661154881537,OtakuLR
812054661154881537,alfonsoJP
812168026007093248,Danpengui
812338519272255488,TurismoEnLoja
812338519272255488,ecuadorenvivo
812350318898016256,Mario_Flores_H
813371933291114498,Capital967
813371933291114498,Phill_Butters
813385529702187008,MuniSurco_
813537638749716480,christianE_3
813537638749716480,_luisrojasm
813789091892498432,BancoPichincha
813815098666024960,vegetta777
812846505828745216,mariamedinacas2
812846505828745216,linda_nialinda
812846505828745216,mariamarreto
812846505828745216,perecerda
812846505828745216,JuanVersacevs19
812846505828745216,BeatriceLacy
812846505828745216,JuanfraEscudero
813890987651121152,alefuller
797388337363451904,Windsbride14
797388337363451904,AnthonyJBarton
797388337363451904,leonalombaerts
797388337363451904,pampisford
797388337363451904,RosaTrunk
797388337363451904,Immi999x
797388337363451904,vinodch8560
797388337363451904,VIRAMRUBEN
814720193981136896,IvanGarciaMayer
814612520463978496,Natrioshka
814607347972796416,juancarglezc
815237428499857408,melgarian
815237428499857408,arreco69
815237428499857408,PercyWeiss
815237428499857408,_gonzalez_jordi
815237428499857408,Tecnicadeventas
815237428499857408,Humbertolaechea
815754495921713152,OpenFuture_
816018069260824577,Karen_Minda
815973101729148928,Lenin
815973101729148928,35PAIS
816061288690356224,jflanzos
816378146182152193,electricagquil
816429683113947137,cheposho
816506084311629824,alfonsobaella
816506084311629824,cevalenzuelav
816506084311629824,RosanaCuevaM
816506084311629824,tenoriopedro
817051869939961856,MecheAF
817206859048194048,GabrielaEsPais
817206859048194048,Lenin
817206859048194048,JorgeGlas
817762872616947712,janethinostroza
817765652333293571,doblaswild
818223282814066688,cparedesverduga
818464364655210497,rougehead
818518803290136577,GlobalDiario
818159867479396352,FrancisGuthler
818159867479396352,Dantelo70
818159867479396352,parischiquitoo
818159867479396352,MonsieurMartinR
818159867479396352,ecuadorsoul
818875401091031040,JanierGolac
818849211374510082,dnielrincon
817853843182678016,jessicavtg
819360671515213824,eltonyomalo
819270353008599040,Intavit
697806669028392961,sexx_freak
697806669028392961,cumcumlover
697806669028392961,miavianet
697806669028392961,nlpantyhose
697806669028392961,18_HOT_18
697806669028392961,loscocciato67
697806669028392961,EuroPStars
697806669028392961,MostlyBJs
819627711094210561,YouTube
819784048381857794,ecuavisa
820055595445161984,jcortecho
820055595445161984,Cesar_Vento
820062746809135105,MashiRafael
820360742499209216,meiermq
820355993003552769,meiermq
820464004552392705,MashiRafael
820470327570526208,idanilca
821185973472133120,drhuerta
821334026141204480,comunidadquito
821551355982729217,ecu911sambo
821615543748857858,jhonnymeison3
821749215403671553,JomaraGavilanes
821559742296424448,Tuiteros_ElOro
821777279718195204,Currice
821858165688070146,exitosape
822166268866338816,MauricioPozoEC
822179052370980864,Capital967
822590681667555331,diegooquendo
822590681667555331,desdemivision
822833287064383488,tono_las
821185351976910848,Pontifex_es
821185351976910848,arzobisprimado
823316789551648773,EDH_Deportes
823927276551204868,NTN24
824025923787911169,sebastianbander
824230997545861120,ETAPAOficial
825061130951340032,Polificcion
825061130951340032,LassoGuillermo
826560422325141505,DTdiblu
826818176138743808,CConstitucional
826841344442195968,Harry_Styles
827155097046118401,MiaSuar18670501
826785604599939072,Lenin
827239607238533120,CosquinRockPe
827528137231781890,Carmen_LaLeona
827528137231781890,RevistaCarmenOK
827709454858719233,CarlosHolmesTru
827709454858719233,German_Vargas
827961554746351617,MancoritaResto
827980834032451584,TheSongForZula
828369618809012229,yoli_happy123
828723680674996227,GlobalDiario
829108099688566784,AlfaroMoreno
829138273503158272,elnacionalec
829138273503158272,ATOficial
829189946305044480,compaiRENE
829164335796715520,Alejo_del94
829461730103263232,matrimonioPE
828370040709865473,R5C8_
828370040709865473,veronica_50
828370040709865473,Kanl2111
828370040709865473,_2405mon
828370040709865473,ROTSPA_
829558182682980353,chico165
829558182682980353,belenpachecor
829725765050781696,RadioPlayInter
829743808539660288,damianpachon
829743808539660288,IVANCHUCHUUU
829796609143799809,sebastianbander
829887726178676737,williamvillacis
830187763291009025,sebastianbander
830882044871839744,MashiRafael
830882044871839744,arseniovivanco
831673076408528897,estadioec
831700825739292675,AndrexWorld
832021879095513088,pizarrinha
831666239512645633,BancoPichincha
832588133564813315,ocram
832588133564813315,elcomercio
832462161049825280,kathia1501
832462161049825280,rolfi25
832462161049825280,jorgitosaenz
832946142463873024,chirinosdiego
833484034248433665,PacoMoncayo
833762140561502211,Rubiu5
834146425009233921,camerondallas
834146425009233921,MartinGarrix
834146425009233921,rudymancuso
834215206519713792,cnegobec
834242041899057153,Edu_Bonilla
834242041899057153,soyfdelrincon
834233432297324544,LourdesTiban
834263479649447937,MashiRafael
834263479649447937,JorgeGlas
834263479649447937,Lenin
834572119241547776,M3Y04
835154277635092484,besideyouhugo
835372825783504896,LZerOTe
836252554594029568,aguadequito
836575472188276738,Eddy1864
836575472188276738,ErikaDiazd
836575472188276738,espinalg25
836575472188276738,malorena_s
836575472188276738,ABA2016DIA
836575472188276738,MinL0v
837111522606338049,AraqueGD
837502298561605633,ZowittaLawliet
837514795742027776,Faba_HD
837514795742027776,LedBoyGamer
837694596046020608,NicolasLucar
837778166307487748,MashiRafael
838256361876172800,camilokar
838822620640444417,nathalyroldan21
838937886179409922,Phill_Butters
839621913399951360,elcomercio
839682294222835712,octopifer
840554782658039809,RyMarylu
840554782658039809,PlisetskydeVere
840554782658039809,cafetonight
840614440412295168,t_alison
841630860839419905,KeikoFujimori
841630860839419905,hectorbecerrilr
841490128531050498,CiudadYachay
841453805904486401,canaln
841766687699533824,starbucksperu
841766687699533824,alisson_btr
841692006623633409,CDAmerica_Quito
808164796122206208,emmahixxx
844578632928497664,ucatolicagye
846947942997131264,ClaroRD
846947942997131264,ClaroSports
846947942997131264,ClaroTeAyuda
847073954611314688,LassoGuillermo
847073954611314688,Lenin
847165870912802816,piedadcordoba
847425215269228545,emac_ep
882312307438702593,majo_carrion
881926752934797313,fevillavicencio
881926752934797313,CleverJimenez69
882396419851735044,canalN_
882423797760106497,los2minutos
882613805498474496,MashiRafael
882783480765009920,itsjoelpimentel
881218345877426176,Empershao
883008309049118722,mmcuesta
883321498844504066,pichinchauniver
